HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,SOFTWARE,LANGUAGE,Defective
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
12.67,10.0,1267.11,0.04,31,0.1,70.4,126.71,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
13.33,9.0,1080.0,0.04,30,0.11,60.0,120.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
16.73,5.5,506.0,0.03,23,0.18,28.11,92.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,10,3,0
11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,10,3,0
29.71,7.0,1456.0,0.07,52,0.14,80.89,208.0,10,3,1
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
27.52,37.13,37936.51,0.34,185,0.03,2107.58,1021.86,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
41.17,45.26,84328.48,0.62,303,0.02,4684.92,1863.37,10,3,0
62.46,18.79,22051.63,0.39,203,0.05,1225.09,1173.62,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
57.17,33.33,63520.6,0.64,305,0.03,3528.92,1905.62,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,10,3,0
16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,10,3,0
16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,10,3,0
19.4,13.0,3278.25,0.08,55,0.08,182.12,252.17,10,3,1
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
51.8,33.46,57985.2,0.58,280,0.03,3221.4,1733.15,10,3,1
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.97,2.0,27.86,0.0,6,0.5,1.55,13.93,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,10,3,0
6.97,2.0,27.86,0.0,6,0.5,1.55,13.93,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
6.97,2.0,27.86,0.0,6,0.5,1.55,13.93,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
49.41,11.7,6763.77,0.19,119,0.09,375.76,578.1,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
12.44,4.9,298.63,0.02,17,0.2,16.59,60.94,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.88,6.3,431.75,0.02,18,0.16,23.99,68.53,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
10.33,4.5,209.28,0.02,14,0.22,11.63,46.51,10,3,0
13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,10,3,0
9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,10,3,0
11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
10.8,3.33,120.0,0.01,12,0.3,6.67,36.0,10,3,0
7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,10,3,0
12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
12.67,10.0,1267.11,0.04,31,0.1,70.4,126.71,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
13.33,9.0,1080.0,0.04,30,0.11,60.0,120.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
16.73,5.5,506.0,0.03,23,0.18,28.11,92.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,10,3,0
11.07,3.0,99.66,0.01,10,0.33,5.54,33.22,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,10,3,0
11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,10,3,0
7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
10.95,6.0,394.38,0.02,19,0.17,21.91,65.73,10,3,0
9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,10,3,0
13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,10,3,0
16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,10,3,0
16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,10,3,0
0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
0.0,0.0,0.0,0.01,6,0.0,0.0,15.51,10,3,0
47.74,31.17,46373.73,0.5,254,0.03,2576.32,1487.93,10,3,0
21.68,7.7,1285.19,0.06,38,0.13,71.4,166.91,10,3,0
14.58,5.0,364.54,0.02,23,0.2,20.25,72.91,10,3,0
53.99,38.93,81817.63,0.7,353,0.03,4545.42,2101.83,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
10.0,3.0,90.0,0.01,10,0.33,5.0,30.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,10,3,0
9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,10,3,0
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
12.67,10.0,1267.11,0.04,31,0.1,70.4,126.71,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
13.33,9.0,1080.0,0.04,30,0.11,60.0,120.0,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,10,3,0
11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,10,3,0
11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,10,3,0
16.73,5.5,506.0,0.03,23,0.18,28.11,92.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,10,3,0
14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,10,3,0
19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,10,3,0
